grid_id|epsg|zoom|x|y|data|geom
eu-grid|3035|3|53|63|"{""poblacion"": {""penc"": 57, ""ue15"": 0, ""otros"": 0, ""total"": 317, ""magreb"": 0, ""penc_h"": 27, ""penc_m"": 19, ""afil_ss"": 72, ""america"": 0, ""edad65_"": 49, ""hombres"": 170, ""mujeres"": 142, ""pencinc"": 5, ""pencjub"": 24, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 13, ""edad0015"": 40, ""edad1664"": 215, ""afil_ss_h"": 31, ""afil_ss_m"": 16, ""espanyoles"": 315, ""pencinc_mi"": 782.9000000000, ""pencjub_mi"": 1903.5000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 1269.3500000000}}"|0103000020DB0B0000010000000500000000000000049F464100000000D8B13B4100000000049F46410000000060C53B4100000000C8A846410000000060C53B4100000000C8A8464100000000D8B13B4100000000049F464100000000D8B13B41
eu-grid|3035|3|53|64|"{""poblacion"": {""penc"": 75, ""ue15"": 0, ""otros"": 0, ""total"": 361, ""magreb"": 0, ""penc_h"": 44, ""penc_m"": 23, ""afil_ss"": 106, ""america"": 0, ""edad65_"": 89, ""hombres"": 192, ""mujeres"": 169, ""pencinc"": 0, ""pencjub"": 43, ""pencjyv"": 0, ""pencotr"": 0, ""edad0015"": 40, ""edad1664"": 232, ""afil_ss_a"": 76, ""afil_ss_h"": 57, ""afil_ss_m"": 32, ""afil_ss_p"": 30, ""espanyoles"": 357, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 2057.1600000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000049F46410000000060C53B4100000000049F464100000000E8D83B4100000000C8A8464100000000E8D83B4100000000C8A846410000000060C53B4100000000049F46410000000060C53B41
eu-grid|3035|3|54|51|"{""poblacion"": {""penc"": 2426, ""ue15"": 0, ""otros"": 767, ""total"": 14424, ""magreb"": 7, ""penc_h"": 1165, ""penc_m"": 1242, ""afil_ss"": 5937, ""america"": 0, ""edad65_"": 2140, ""hombres"": 7130, ""mujeres"": 7279, ""pencinc"": 256, ""pencjub"": 1307, ""pencjyv"": 340, ""pencotr"": 143, ""pencviu"": 305, ""edad0015"": 2651, ""edad1664"": 9600, ""afil_ss_a"": 5091, ""afil_ss_h"": 3082, ""afil_ss_m"": 2855, ""afil_ss_p"": 798, ""espanyoles"": 13572, ""pencinc_mi"": 10554.7800000000, ""pencjub_mi"": 15890.5800000000, ""pencjyv_mi"": 13213.8300000000, ""pencotr_mi"": 3788.7200000000, ""pencviu_mi"": 10696.7400000000}}"|0103000020DB0B0000010000000500000000000000C8A846410000000078C73A4100000000C8A846410000000000DB3A41000000008CB246410000000000DB3A41000000008CB246410000000078C73A4100000000C8A846410000000078C73A41
eu-grid|3035|3|54|52|"{""poblacion"": {""penc"": 1350, ""ue15"": 0, ""otros"": 324, ""total"": 6636, ""magreb"": 5, ""penc_h"": 632, ""penc_m"": 695, ""afil_ss"": 2711, ""america"": 0, ""edad65_"": 1179, ""hombres"": 3329, ""mujeres"": 3240, ""pencinc"": 116, ""pencjub"": 731, ""pencjyv"": 178, ""pencotr"": 70, ""pencviu"": 173, ""edad0015"": 925, ""edad1664"": 4425, ""afil_ss_a"": 2295, ""afil_ss_h"": 1405, ""afil_ss_m"": 1243, ""afil_ss_p"": 317, ""espanyoles"": 6275, ""pencinc_mi"": 3633.7200000000, ""pencjub_mi"": 9966.1200000000, ""pencjyv_mi"": 5262.4300000000, ""pencotr_mi"": 1380.6100000000, ""pencviu_mi"": 4400.5000000000}}"|0103000020DB0B0000010000000500000000000000C8A846410000000000DB3A4100000000C8A846410000000088EE3A41000000008CB246410000000088EE3A41000000008CB246410000000000DB3A4100000000C8A846410000000000DB3A41
eu-grid|3035|3|54|53|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""otros"": 0, ""total"": 12, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 0, ""america"": 0, ""edad65_"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 0, ""edad1664"": 10, ""afil_ss_a"": 0, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""espanyoles"": 12, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000C8A846410000000088EE3A4100000000C8A846410000000010023B41000000008CB246410000000010023B41000000008CB246410000000088EE3A4100000000C8A846410000000088EE3A41
eu-grid|3035|3|54|54|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""afil_ss_a"": 0, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000C8A846410000000010023B4100000000C8A846410000000098153B41000000008CB246410000000098153B41000000008CB246410000000010023B4100000000C8A846410000000010023B41
eu-grid|3035|3|54|55|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000C8A846410000000098153B4100000000C8A846410000000020293B41000000008CB246410000000020293B41000000008CB246410000000098153B4100000000C8A846410000000098153B41
eu-grid|3035|3|54|57|"{""poblacion"": {""penc"": 9, ""ue15"": 0, ""total"": 19, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 10, ""edad65_"": 9, ""pencinc"": 0, ""pencjub"": 9, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 0, ""edad1664"": 10, ""espanyoles"": 17, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 634.5000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000C8A8464100000000A83C3B4100000000C8A846410000000030503B41000000008CB246410000000030503B41000000008CB2464100000000A83C3B4100000000C8A8464100000000A83C3B41
eu-grid|3035|3|54|63|"{""poblacion"": {""penc"": 40, ""ue15"": 0, ""otros"": 0, ""total"": 101, ""magreb"": 0, ""penc_h"": 7, ""penc_m"": 9, ""afil_ss"": 24, ""america"": 0, ""edad65_"": 28, ""hombres"": 58, ""mujeres"": 43, ""pencinc"": 0, ""pencjub"": 31, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad1664"": 25, ""afil_ss_a"": 0, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""espanyoles"": 99, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 1934.1700000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000C8A8464100000000D8B13B4100000000C8A846410000000060C53B41000000008CB246410000000060C53B41000000008CB2464100000000D8B13B4100000000C8A8464100000000D8B13B41
eu-grid|3035|3|54|64|"{""poblacion"": {""penc"": 601, ""ue15"": 0, ""otros"": 5, ""total"": 2567, ""magreb"": 0, ""penc_h"": 312, ""penc_m"": 256, ""afil_ss"": 717, ""america"": 0, ""edad65_"": 584, ""hombres"": 1307, ""mujeres"": 1260, ""pencinc"": 31, ""pencjub"": 301, ""pencjyv"": 23, ""pencotr"": 19, ""pencviu"": 116, ""edad0015"": 272, ""edad1664"": 1659, ""afil_ss_a"": 411, ""afil_ss_h"": 404, ""afil_ss_m"": 278, ""afil_ss_p"": 186, ""espanyoles"": 2544, ""pencinc_mi"": 3347.6600000000, ""pencjub_mi"": 7803.8800000000, ""pencjyv_mi"": 1376.7300000000, ""pencotr_mi"": 507.3300000000, ""pencviu_mi"": 6345.0000000000}}"|0103000020DB0B0000010000000500000000000000C8A846410000000060C53B4100000000C8A8464100000000E8D83B41000000008CB2464100000000E8D83B41000000008CB246410000000060C53B4100000000C8A846410000000060C53B41
eu-grid|3035|3|54|67|"{""poblacion"": {""penc"": 153, ""ue15"": 0, ""otros"": 16, ""total"": 712, ""magreb"": 0, ""penc_h"": 97, ""penc_m"": 56, ""afil_ss"": 209, ""america"": 0, ""edad65_"": 172, ""hombres"": 367, ""mujeres"": 335, ""pencinc"": 5, ""pencjub"": 83, ""pencjyv"": 0, ""pencotr"": 6, ""pencviu"": 30, ""edad0015"": 101, ""edad1664"": 439, ""afil_ss_a"": 139, ""afil_ss_h"": 133, ""afil_ss_m"": 76, ""afil_ss_p"": 55, ""espanyoles"": 694, ""pencinc_mi"": 693.7300000000, ""pencjub_mi"": 3761.5900000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 269.8400000000, ""pencviu_mi"": 2538.0000000000}}"|0103000020DB0B0000010000000500000000000000C8A8464100000000F8FF3B4100000000C8A846410000000080133C41000000008CB246410000000080133C41000000008CB2464100000000F8FF3B4100000000C8A8464100000000F8FF3B41
eu-grid|3035|3|55|49|"{""poblacion"": {""penc"": 738, ""ue15"": 0, ""otros"": 10, ""total"": 3287, ""magreb"": 0, ""penc_h"": 324, ""penc_m"": 407, ""afil_ss"": 1306, ""america"": 0, ""edad65_"": 523, ""hombres"": 1623, ""mujeres"": 1649, ""pencinc"": 165, ""pencjub"": 363, ""pencjyv"": 72, ""pencotr"": 19, ""pencviu"": 34, ""edad0015"": 484, ""edad1664"": 2199, ""afil_ss_a"": 928, ""afil_ss_h"": 703, ""afil_ss_m"": 576, ""afil_ss_p"": 326, ""espanyoles"": 3267, ""pencinc_mi"": 5992.4600000000, ""pencjub_mi"": 5417.1000000000, ""pencjyv_mi"": 4573.7700000000, ""pencotr_mi"": 581.4000000000, ""pencviu_mi"": 2440.4000000000}}"|0103000020DB0B00000100000005000000000000008CB246410000000068A03A41000000008CB2464100000000F0B33A410000000050BC464100000000F0B33A410000000050BC46410000000068A03A41000000008CB246410000000068A03A41
eu-grid|3035|3|55|51|"{""poblacion"": {""penc"": 7, ""ue15"": 0, ""otros"": 0, ""total"": 50, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 13, ""america"": 0, ""edad65_"": 0, ""hombres"": 18, ""mujeres"": 21, ""pencinc"": 0, ""pencjub"": 5, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad1664"": 25, ""afil_ss_a"": 13, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""espanyoles"": 49, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 601.9000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000008CB246410000000078C73A41000000008CB246410000000000DB3A410000000050BC46410000000000DB3A410000000050BC46410000000078C73A41000000008CB246410000000078C73A41
eu-grid|3035|3|55|52|"{""poblacion"": {""penc"": 37, ""ue15"": 0, ""otros"": 0, ""total"": 97, ""magreb"": 0, ""penc_h"": 16, ""penc_m"": 16, ""afil_ss"": 39, ""america"": 0, ""edad65_"": 5, ""hombres"": 50, ""mujeres"": 40, ""pencinc"": 0, ""pencjub"": 23, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 0, ""edad1664"": 62, ""afil_ss_h"": 18, ""afil_ss_m"": 15, ""espanyoles"": 96, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 601.9000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000008CB246410000000000DB3A41000000008CB246410000000088EE3A410000000050BC46410000000088EE3A410000000050BC46410000000000DB3A41000000008CB246410000000000DB3A41
eu-grid|3035|3|55|53|"{""poblacion"": {""penc"": 176, ""ue15"": 0, ""otros"": 18, ""total"": 993, ""magreb"": 0, ""penc_h"": 69, ""penc_m"": 59, ""afil_ss"": 478, ""america"": 0, ""edad65_"": 130, ""hombres"": 494, ""mujeres"": 479, ""pencinc"": 18, ""pencjub"": 78, ""pencjyv"": 18, ""pencotr"": 0, ""pencviu"": 5, ""edad0015"": 105, ""edad1664"": 705, ""afil_ss_a"": 179, ""afil_ss_h"": 244, ""afil_ss_m"": 213, ""afil_ss_p"": 29, ""espanyoles"": 965, ""pencinc_mi"": 1924.9500000000, ""pencjub_mi"": 3821.2100000000, ""pencjyv_mi"": 2008.3800000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 480.3000000000}}"|0103000020DB0B00000100000005000000000000008CB246410000000088EE3A41000000008CB246410000000010023B410000000050BC46410000000010023B410000000050BC46410000000088EE3A41000000008CB246410000000088EE3A41
eu-grid|3035|3|55|54|"{""poblacion"": {""penc"": 653, ""ue15"": 0, ""otros"": 5, ""total"": 3353, ""magreb"": 0, ""penc_h"": 265, ""penc_m"": 364, ""afil_ss"": 1366, ""america"": 0, ""edad65_"": 553, ""hombres"": 1658, ""mujeres"": 1673, ""pencinc"": 32, ""pencjub"": 329, ""pencjyv"": 143, ""pencotr"": 21, ""pencviu"": 40, ""edad0015"": 504, ""edad1664"": 2190, ""afil_ss_a"": 952, ""afil_ss_h"": 702, ""afil_ss_m"": 633, ""afil_ss_p"": 126, ""espanyoles"": 3318, ""pencinc_mi"": 2314.3300000000, ""pencjub_mi"": 9737.5200000000, ""pencjyv_mi"": 7935.5700000000, ""pencotr_mi"": 852.8100000000, ""pencviu_mi"": 3481.2900000000}}"|0103000020DB0B00000100000005000000000000008CB246410000000010023B41000000008CB246410000000098153B410000000050BC46410000000098153B410000000050BC46410000000010023B41000000008CB246410000000010023B41
eu-grid|3035|3|55|55|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""otros"": 0, ""total"": 5, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 0, ""america"": 0, ""edad65_"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 0, ""edad1664"": 5, ""afil_ss_a"": 0, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""espanyoles"": 5, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000008CB246410000000098153B41000000008CB246410000000020293B410000000050BC46410000000020293B410000000050BC46410000000098153B41000000008CB246410000000098153B41
eu-grid|3035|3|55|61|"{""poblacion"": {""penc"": 64, ""ue15"": 0, ""otros"": 0, ""total"": 282, ""magreb"": 0, ""penc_h"": 30, ""penc_m"": 19, ""afil_ss"": 85, ""america"": 0, ""edad65_"": 70, ""hombres"": 142, ""mujeres"": 135, ""pencinc"": 0, ""pencjub"": 37, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 5, ""edad0015"": 25, ""edad1664"": 160, ""afil_ss_a"": 50, ""afil_ss_h"": 48, ""afil_ss_m"": 24, ""afil_ss_p"": 6, ""espanyoles"": 281, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 2876.4000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 634.5000000000}}"|0103000020DB0B00000100000005000000000000008CB2464100000000C88A3B41000000008CB2464100000000509E3B410000000050BC464100000000509E3B410000000050BC464100000000C88A3B41000000008CB2464100000000C88A3B41
eu-grid|3035|3|55|62|"{""poblacion"": {""penc"": 92, ""ue15"": 0, ""otros"": 0, ""total"": 348, ""magreb"": 0, ""penc_h"": 54, ""penc_m"": 28, ""afil_ss"": 95, ""america"": 0, ""edad65_"": 58, ""hombres"": 178, ""mujeres"": 170, ""pencinc"": 5, ""pencjub"": 54, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 6, ""edad0015"": 16, ""edad1664"": 219, ""afil_ss_a"": 45, ""afil_ss_h"": 43, ""afil_ss_m"": 18, ""afil_ss_p"": 16, ""espanyoles"": 346, ""pencinc_mi"": 733.8000000000, ""pencjub_mi"": 3464.3100000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 634.5000000000}}"|0103000020DB0B00000100000005000000000000008CB2464100000000509E3B41000000008CB2464100000000D8B13B410000000050BC464100000000D8B13B410000000050BC464100000000509E3B41000000008CB2464100000000509E3B41
eu-grid|3035|3|56|50|"{""poblacion"": {""penc"": 252, ""ue15"": 0, ""otros"": 6, ""total"": 1133, ""magreb"": 0, ""penc_h"": 116, ""penc_m"": 119, ""afil_ss"": 452, ""america"": 0, ""edad65_"": 212, ""hombres"": 577, ""mujeres"": 547, ""pencjub"": 133, ""pencjyv"": 35, ""pencotr"": 0, ""pencviu"": 26, ""edad0015"": 169, ""edad1664"": 740, ""afil_ss_a"": 213, ""afil_ss_h"": 216, ""afil_ss_m"": 205, ""afil_ss_p"": 37, ""espanyoles"": 1119, ""pencjub_mi"": 2407.6000000000, ""pencjyv_mi"": 2170.4800000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 1903.5000000000}}"|0103000020DB0B000001000000050000000000000050BC464100000000F0B33A410000000050BC46410000000078C73A410000000014C646410000000078C73A410000000014C6464100000000F0B33A410000000050BC464100000000F0B33A41
eu-grid|3035|3|56|52|"{""poblacion"": {""penc"": 9, ""total"": 80, ""magreb"": 0, ""afil_ss"": 39, ""america"": 0, ""hombres"": 37, ""mujeres"": 43, ""pencotr"": 0, ""edad1664"": 67, ""afil_ss_a"": 21, ""afil_ss_h"": 22, ""afil_ss_m"": 17, ""afil_ss_p"": 0, ""espanyoles"": 77, ""pencotr_mi"": 0.0000000000}}"|0103000020DB0B000001000000050000000000000050BC46410000000000DB3A410000000050BC46410000000088EE3A410000000014C646410000000088EE3A410000000014C646410000000000DB3A410000000050BC46410000000000DB3A41
eu-grid|3035|3|56|53|"{""poblacion"": {""penc"": 0, ""total"": 18, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 9, ""america"": 0, ""hombres"": 11, ""mujeres"": 7, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad1664"": 15, ""afil_ss_a"": 9, ""afil_ss_p"": 0, ""espanyoles"": 14, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B000001000000050000000000000050BC46410000000088EE3A410000000050BC46410000000010023B410000000014C646410000000010023B410000000014C646410000000088EE3A410000000050BC46410000000088EE3A41
eu-grid|3035|3|56|54|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B000001000000050000000000000050BC46410000000010023B410000000050BC46410000000098153B410000000014C646410000000098153B410000000014C646410000000010023B410000000050BC46410000000010023B41
eu-grid|3035|3|56|56|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B000001000000050000000000000050BC46410000000020293B410000000050BC464100000000A83C3B410000000014C6464100000000A83C3B410000000014C646410000000020293B410000000050BC46410000000020293B41
eu-grid|3035|3|56|63|"{""poblacion"": {""penc"": 72, ""ue15"": 0, ""otros"": 0, ""total"": 233, ""magreb"": 0, ""penc_h"": 10, ""penc_m"": 7, ""afil_ss"": 20, ""america"": 0, ""edad65_"": 24, ""hombres"": 107, ""mujeres"": 105, ""pencinc"": 0, ""pencjub"": 30, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 0, ""edad1664"": 119, ""afil_ss_a"": 0, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""espanyoles"": 233, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 2838.0500000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B000001000000050000000000000050BC464100000000D8B13B410000000050BC46410000000060C53B410000000014C646410000000060C53B410000000014C6464100000000D8B13B410000000050BC464100000000D8B13B41
eu-grid|3035|3|56|64|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B000001000000050000000000000050BC46410000000060C53B410000000050BC464100000000E8D83B410000000014C6464100000000E8D83B410000000014C646410000000060C53B410000000050BC46410000000060C53B41
eu-grid|3035|3|56|65|"{""poblacion"": {""penc"": 85, ""ue15"": 0, ""otros"": 0, ""total"": 409, ""magreb"": 0, ""penc_h"": 45, ""penc_m"": 25, ""afil_ss"": 72, ""america"": 0, ""edad65_"": 80, ""hombres"": 196, ""mujeres"": 213, ""pencinc"": 7, ""pencjub"": 40, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 18, ""edad0015"": 41, ""edad1664"": 285, ""afil_ss_a"": 5, ""afil_ss_h"": 33, ""afil_ss_m"": 27, ""afil_ss_p"": 0, ""espanyoles"": 408, ""pencinc_mi"": 782.9000000000, ""pencjub_mi"": 6864.6500000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 2241.3300000000}}"|0103000020DB0B000001000000050000000000000050BC464100000000E8D83B410000000050BC46410000000070EC3B410000000014C646410000000070EC3B410000000014C6464100000000E8D83B410000000050BC464100000000E8D83B41
eu-grid|3035|3|60|62|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""afil_ss_a"": 0, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B000001000000050000000000000060E3464100000000509E3B410000000060E3464100000000D8B13B410000000024ED464100000000D8B13B410000000024ED464100000000509E3B410000000060E3464100000000509E3B41
eu-grid|3035|3|56|66|"{""poblacion"": {""penc"": 113, ""ue15"": 0, ""otros"": 0, ""total"": 487, ""magreb"": 0, ""penc_h"": 56, ""penc_m"": 49, ""afil_ss"": 141, ""america"": 0, ""edad65_"": 102, ""hombres"": 245, ""mujeres"": 242, ""pencinc"": 0, ""pencjub"": 58, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 37, ""edad0015"": 53, ""edad1664"": 300, ""afil_ss_a"": 53, ""afil_ss_h"": 72, ""afil_ss_m"": 40, ""afil_ss_p"": 41, ""espanyoles"": 480, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 2936.8700000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 2538.0000000000}}"|0103000020DB0B000001000000050000000000000050BC46410000000070EC3B410000000050BC464100000000F8FF3B410000000014C6464100000000F8FF3B410000000014C646410000000070EC3B410000000050BC46410000000070EC3B41
eu-grid|3035|3|56|67|"{""poblacion"": {""penc"": 81, ""ue15"": 0, ""otros"": 0, ""total"": 369, ""magreb"": 0, ""penc_h"": 43, ""penc_m"": 28, ""afil_ss"": 87, ""america"": 0, ""edad65_"": 91, ""hombres"": 174, ""mujeres"": 186, ""pencinc"": 0, ""pencjub"": 48, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 8, ""edad0015"": 37, ""edad1664"": 214, ""afil_ss_a"": 48, ""afil_ss_h"": 44, ""afil_ss_m"": 34, ""afil_ss_p"": 30, ""espanyoles"": 361, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 2881.3200000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 634.5000000000}}"|0103000020DB0B000001000000050000000000000050BC464100000000F8FF3B410000000050BC46410000000080133C410000000014C646410000000080133C410000000014C6464100000000F8FF3B410000000050BC464100000000F8FF3B41
eu-grid|3035|3|56|71|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B000001000000050000000000000050BC464100000000184E3C410000000050BC464100000000A0613C410000000014C6464100000000A0613C410000000014C6464100000000184E3C410000000050BC464100000000184E3C41
eu-grid|3035|3|57|50|"{""poblacion"": {""penc"": 9, ""ue15"": 0, ""otros"": 0, ""total"": 106, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 46, ""america"": 0, ""edad65_"": 7, ""hombres"": 40, ""mujeres"": 42, ""pencinc"": 0, ""pencjub"": 6, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 5, ""edad1664"": 64, ""afil_ss_a"": 16, ""afil_ss_h"": 14, ""afil_ss_m"": 16, ""afil_ss_p"": 0, ""espanyoles"": 106, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 630.0900000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B000001000000050000000000000014C6464100000000F0B33A410000000014C646410000000078C73A4100000000D8CF46410000000078C73A4100000000D8CF464100000000F0B33A410000000014C6464100000000F0B33A41
